Aluno_ID,Distrito,Matematica_A,Biologia_Geologia,Fisica_Quimica_A,Portugues,Nota_Interna,Desenho_A,Geometria_Descritiva_A,Economia_A,MACS,Historia_A,Geografia_A,HCA,Literatura_Portuguesa,Portugues_L2,Ingles,Italiano_Iniciacao,Portugues_LNM,Mandarim_Iniciacao,Latim_A,Historia_B,Matematica_B,Espanhol_Iniciacao,Alemao,Espanhol_Continuacao,Frances,Filosofia
2023_296,Lisboa,36.0,,74.0,95,100,,34.0,,,,,,,,,,,163.0,,,,,,,,
2023_297,Porto,200.0,162.0,155.0,170,186,,,,,,,,,,,,,,,,,,,,,
2023_298,Leiria,152.0,136.0,136.0,141,156,,,,,,,,,,,,,,,,,,,,,
2023_299,Outro,108.0,,,118,126,,,106.0,125.0,,,,,,,,,,,,,,,,,
2023_300,Lisboa,,,,101,100,,,,,74.0,,,95.0,,,,,,,,,,,,,
2023_301,Coimbra,,,,147,164,165.0,132.0,,,,,,,,,,,,,,,,,,,
2023_302,Outro,,,,135,142,,,,,119.0,,,127.0,,,,,,,,,,,,,
2023_303,Leiria,,,,115,122,135.0,68.0,,,,,,,,,,,,,,,,,,,
2023_304,Setúbal,145.0,147.0,140.0,147,158,,,,,,,,,,,,,,,,,,,,,
2023_305,Lisboa,150.0,146.0,136.0,156,157,,,,,,,,,,,,,,,,,,,,,
2023_306,Lisboa,,,,101,122,,,,108.0,96.0,,,,,,,,,,,,,,,,
2023_307,Lisboa,,,,159,170,,,,,136.0,,,,,174.0,,,,,,,,,,,
2023_308,Coimbra,149.0,,,159,161,,,157.0,,,140.0,,,,,,,,,,,,,,,
2023_309,Outro,,,,115,105,112.0,71.0,,,,,,,,,,,,,,,,,,,
2023_310,Porto,174.0,157.0,141.0,152,170,,,,,,,,,,,,,,,,,,,,,
2023_311,Coimbra,,,,152,176,187.0,,,,,,148.0,,,,,,,,,,,,,,
2023_312,Faro,160.0,,,157,152,,,145.0,,,124.0,,,,,,,,,,,,,,,
2023_313,Lisboa,198.0,170.0,151.0,156,187,,,,,,,,,,,,,,,,,,,,,
2023_314,Outro,173.0,178.0,160.0,168,187,,,,,,,,,,,,,,,,,,,,,
2023_315,Outro,192.0,162.0,182.0,169,193,,,,,,,,,,,,,,,,,,,,,
2023_316,Braga,,,,127,144,,,,,121.0,,,127.0,,,,,,,,,,,,,
2023_317,Porto,,,,146,162,165.0,140.0,,,,,,,,,,,,,,,,,,,
2023_318,Outro,,,,198,197,181.0,,,,,,186.0,,,,,,,,,,,,,,
2023_319,Leiria,103.0,97.0,99.0,118,117,,,,,,,,,,,,,,,,,,,,,
2023_320,Porto,,,,167,188,190.0,170.0,,,,,,,,,,,,,,,,,,,
2023_321,Coimbra,139.0,,,138,154,,,135.0,124.0,,,,,,,,,,,,,,,,,
2023_322,Porto,,,,142,155,,,,150.0,145.0,,,,,,,,,,,,,,,,
2023_323,Leiria,185.0,,155.0,161,183,,189.0,,,,,,,,,,,,,,,,,,,
2023_324,Lisboa,145.0,127.0,137.0,138,147,,,,,,,,,,,,,,,,,,,,,
2023_325,Outro,125.0,,,135,130,,,119.0,,,112.0,,,,,,,,,115.0,,,,,,
2023_326,Leiria,180.0,,149.0,158,181,,191.0,,,,,,,,,,,,,,,,,,,
2023_327,Outro,,,,127,147,,,,141.0,126.0,,,,,,,,,,,,,,,,
2023_328,Lisboa,200.0,,,166,199,,,187.0,200.0,,,,,,,,,,,,,,,,,
2023_329,Outro,171.0,180.0,161.0,179,187,,,,,,,,,,,,,,,,,,,,,
2023_330,Leiria,,,,95,100,,,,76.0,81.0,,,,,,,,,,,,,,,,
2023_331,Lisboa,157.0,,,151,167,,,157.0,,,150.0,,,,,,,,,,,,,,,
2023_332,Porto,,,,132,141,,,,129.0,127.0,,,,,,,,,,,,,,,,
2023_333,Lisboa,130.0,,,136,149,,,134.0,,,118.0,,,,,,,,,,,,,,,
2023_334,Braga,145.0,140.0,133.0,145,163,,,,,,,,,,,,,,167.0,,,,,,,
2023_335,Lisboa,,,,95,125,,,,,91.0,,,,,140.0,,,,,,,,,,,
2023_336,Porto,127.0,127.0,135.0,140,142,,,,,,,,,,,,,,,,,,,,,
2023_337,Braga,,,,198,180,,,,,159.0,147.0,,,,,,,,,,,,,,,
2023_338,Outro,143.0,134.0,130.0,150,146,,,,,,,,,,,,,,,,,,,,,
2023_339,Faro,,,,136,147,,,,,128.0,,,135.0,,,,,,,,,,,,,
2023_340,Lisboa,99.0,111.0,118.0,131,135,,,,,,,,,,,,,,,,,,,,,
2023_341,Porto,,,,198,184,,,,,159.0,,,,,179.0,,,,,,,,,,,
2023_342,Lisboa,,,,187,195,,,,,198.0,149.0,,,,,,,,,,,,,,,
2023_343,Lisboa,,,,158,176,,,,178.0,151.0,,,,,,,,,,,,,,,,
2023_344,Lisboa,,,,151,159,,,,,145.0,137.0,,,,,,,,,,,,,,,
2023_345,Lisboa,,,,136,141,,,,,129.0,,,128.0,,,,,,,,,,,,,
2023_346,Lisboa,171.0,,,160,170,,,150.0,,,125.0,,,,,,,,,,,,,,,
2023_347,Lisboa,,,,135,157,,,,,132.0,,,127.0,,,,,,,,,,,,,
2023_348,Outro,135.0,,120.0,145,143,,130.0,,,,,,,,,,,,,,,,,,,
2023_349,Setúbal,140.0,128.0,118.0,135,143,,,,,,,,,,,,,,,,,,,,,
2023_350,Porto,,,,125,138,,,,133.0,118.0,,,,,,,,,,,,,,,,
2023_351,Lisboa,,,,133,137,,,,,125.0,121.0,,,,,,,,,,,,,,,
2023_352,Outro,161.0,,147.0,166,173,,141.0,,,,,,,,,,,,,,,,,,,
2023_353,Porto,167.0,156.0,136.0,161,171,,,,,,,,,,,,,,,,,,,,,
2023_354,Porto,,,,198,196,,,,,161.0,,,188.0,,,,,,,,,,,,,
2023_355,Porto,,,,167,167,,,,,160.0,130.0,,,,,,,,,,,,,,,
2023_356,Porto,,,,145,152,,,,,135.0,129.0,,,,,,,,,,,,,,,
2023_357,Porto,,,,127,145,,,,,131.0,,,126.0,,,,,,,,,,,,,
2023_358,Lisboa,200.0,169.0,176.0,198,199,,,,,,,,,,,,,,,,,,,,,
2023_359,Setúbal,,,,155,168,,,,,148.0,,,,,169.0,,,,,,,,,,,
2023_360,Faro,,,,198,200,,,,,186.0,,,200.0,,,,,,,,,,,,,
2023_361,Lisboa,45.0,,75.0,108,100,,46.0,,,,,,,,,,,,,,,,,,,
2023_362,Outro,152.0,,137.0,135,140,,107.0,,,,,,,,,,,,,,,,,,,
2023_363,Coimbra,182.0,177.0,199.0,198,191,,,,,,,,,,,,,,,,,,,,,
2023_364,Porto,,,,183,192,200.0,,,,,,155.0,,,,,,,,,,,,,,
2023_365,Lisboa,42.0,,,75,100,,,82.0,71.0,,,,,,,,,,,,,,,,,
2023_366,Lisboa,164.0,,,145,174,,,165.0,156.0,,,,,,,,,,,,,,,,,
2023_367,Porto,,,,157,184,,,,,155.0,,,192.0,,,,,,,,,,,,,
2023_368,Setúbal,,,,166,195,,,,,191.0,,,,,189.0,,,,,,,,,,,
2023_369,Setúbal,171.0,148.0,145.0,156,168,,,,,,,,,,,,,,,,,,,,,
2023_370,Lisboa,152.0,127.0,136.0,133,151,,,,,,,,,,,,,,,,,,,,,
2023_371,Lisboa,,,,146,145,,,,,140.0,118.0,,,,,,,,,,,,,,,
2023_372,Outro,67.0,,83.0,95,100,,46.0,,,,,,,,,,,,,,,,,,,
2023_373,Setúbal,200.0,199.0,161.0,198,200,,,,,,,,,,,,,,,,,,,,,
2023_374,Outro,122.0,126.0,129.0,142,143,,,,,,,,,,,,,,,,,,,,,
2023_375,Braga,179.0,172.0,149.0,158,180,,,,,,,,,,,,,,,,,,,,,
2023_376,Lisboa,,,,149,151,148.0,,,,,,121.0,,,,,,,,,,,,,,
2023_377,Porto,,,,156,154,,,,,145.0,122.0,,,,,,,,,,,,,,,
2023_378,Lisboa,189.0,185.0,161.0,162,192,,,,,,,,,,,,,,,,,,,,,
2023_379,Porto,,,,150,164,,,,157.0,140.0,,,,,,,,,,,,,,,,
2023_380,Outro,,,,117,127,,,,,112.0,107.0,,,,,,,,,,,,,,,
2023_381,Outro,107.0,,,123,128,,,115.0,110.0,,,,,,,,,,,,,,,,,
2023_382,Setúbal,,,,126,145,,,,,121.0,,,117.0,,,,,,,,,,,,,
2023_383,Lisboa,119.0,,,137,141,,,132.0,,,113.0,,,,,,,,,,,,,,,
2023_384,Lisboa,,,,130,137,,,,,113.0,,,112.0,,,,,,,,,,,,,
2023_385,Lisboa,,,,198,200,,,,200.0,198.0,,,,,,,,,,,,,,,,
2023_386,Lisboa,,,,133,148,,,,,115.0,,,,,154.0,,,,,,,,,,,
2023_387,Lisboa,200.0,175.0,156.0,175,182,,,,,,,,,,,,,,,,,,,,,
2023_388,Leiria,,,,138,147,,,,,140.0,123.0,,,,,,,,,,,,,,,
2023_389,Porto,165.0,140.0,159.0,149,161,,,,,,,,,,,,,,,,,,,,,
2023_390,Outro,155.0,,135.0,165,171,,178.0,,,,,,,,,,,,,,,,,,,
2023_391,Outro,111.0,96.0,105.0,121,125,,,,,,,,,,,,,,,,,,,,,
2023_392,Leiria,,,,130,152,,,,,115.0,,,,,150.0,,,,,,,,,,,
2023_393,Porto,120.0,,,129,134,,,139.0,,,112.0,,,,,,,,,,,,,,,
2023_394,Outro,,,,101,116,,,,,102.0,,,97.0,,,,,,,,,,,,,
2023_395,Outro,155.0,150.0,148.0,159,168,,,,,,,,,,,,,,,,,,,,,
2023_396,Lisboa,115.0,114.0,106.0,135,136,,,,,,,,,,,,,,,,,,,,,
2023_397,Lisboa,,,,136,131,,,,,125.0,,,117.0,,,,,,,,,,,,,
2023_398,Braga,113.0,117.0,110.0,128,131,,,,,,,,,,,,,,,,,,,,,
2023_399,Lisboa,176.0,,,143,164,,,164.0,,,138.0,,,,,,,,,,,,,,,
2023_400,Outro,153.0,136.0,128.0,142,160,,,,,,,,,,,,,,,,,,,,,
2023_401,Lisboa,,,,136,142,,,,,128.0,,,124.0,,,,,,,,,,,,,
2023_402,Outro,,,,119,118,,,,,100.0,96.0,,,,,,,,,,,,,,,
2023_403,Coimbra,,,,139,143,,,,,127.0,119.0,,,,,,,,,,,,,,,
2023_404,Lisboa,137.0,,,146,163,,,145.0,148.0,,,,,,,,,,,,,,,,,
2023_405,Lisboa,,,,127,137,,,,,135.0,122.0,,,,,,,,,,,,,,,
2023_406,Outro,113.0,115.0,119.0,129,131,,,,,,,,,,,,,,,,,,,,,
2023_407,Coimbra,114.0,,,132,135,,,115.0,,,111.0,,,,,,,,,,,,,,,
2023_408,Coimbra,,,,167,191,,,,,178.0,,,,,192.0,,,,,,,,,,,
2023_409,Setúbal,,,,163,175,,,,,175.0,,,170.0,,,,,,,,,,,,,
2023_410,Lisboa,,,,177,196,,,,,171.0,,,200.0,,,,,,,,,,,,,
2023_411,Setúbal,,,,141,148,,,,137.0,131.0,,,,,,,,,,,,,,,,
2023_412,Coimbra,,,,129,141,,,,,119.0,,,125.0,,,,,,,,,,,,,
2023_413,Braga,,,,158,186,,,,,172.0,,,,,187.0,,,,,,,,,,,
2023_414,Porto,169.0,,139.0,167,185,,195.0,,,,,,,,,,,,,,,,,,,
2023_415,Porto,138.0,,130.0,152,158,,149.0,,,,,,,,,,,,,,,,,,,
2023_416,Porto,,,,128,132,,,,122.0,115.0,,,,,,,,,,,,,,,,
2023_417,Coimbra,39.0,0.0,30.0,66,100,,,,,,,,,,,,,,,,,,,,,
2023_418,Porto,152.0,155.0,137.0,148,164,,,,,,,,,,,,,,,,,,,,,
2023_419,Porto,,,,198,200,192.0,200.0,,,,,,,,,,,,,,,,,,,
2023_420,Porto,,,,141,153,,,,,119.0,,,,,164.0,,,,,,,,,,,
2023_421,Porto,,,,127,131,148.0,103.0,,,,,,,,,,,,,,,,,,,
2023_422,Lisboa,,,,128,129,,,,,122.0,107.0,,,,,,,,,,,,,,,
2023_423,Outro,,,,159,163,,,,,157.0,129.0,,,,,,,,,,,,,,,
2023_424,Lisboa,,,,161,167,,,,,146.0,,,152.0,,,,,,,,,,,,,
2023_425,Outro,187.0,,171.0,169,193,,200.0,,,,,,,,,,,,,,,,,,,
2023_426,Porto,133.0,125.0,121.0,127,146,,,,,,,,,,,,,,,,,,,,,
2023_427,Braga,,,,137,138,,,,125.0,120.0,,,,,,,,,,,,,,,,
2023_428,Porto,,,,145,161,,,,,156.0,135.0,,,,,,,,,,,,,,,
2023_429,Setúbal,,,,142,155,156.0,126.0,,,,,,,,,,,,,,155.0,,,,,
2023_430,Lisboa,166.0,146.0,142.0,146,163,,,,,,,,,,,,,,,,,,,,,
2023_431,Porto,156.0,,,156,169,,,151.0,,,141.0,,,,,,,,,,,,,,,
2023_432,Lisboa,160.0,,,136,152,,,143.0,,,128.0,,,,,,,,,,,,,,,
2023_433,Outro,,,,148,163,,,,,145.0,,,157.0,,,,,,,,,,,,,
2023_434,Lisboa,153.0,,145.0,150,155,,147.0,,,,,,,,,,,,,,,,,,,
2023_435,Braga,128.0,130.0,126.0,139,147,,,,,,,,,,,,,,,,,,,,,
2023_436,Outro,,,,160,179,,,,,166.0,192.0,,,,,,,,,,,181.0,,,,
2023_437,Porto,,,,142,161,,,,,129.0,,,,,157.0,,,,,,,,,,,
2023_438,Lisboa,,,,158,186,176.0,173.0,,,,,,,,,,,,,,,,,,,
2023_439,Lisboa,189.0,,199.0,165,200,,200.0,,,,,,,,,,,,,,,,,,,
2023_440,Porto,200.0,,199.0,177,200,,198.0,,,,,,,,,,,,,,,,,,,
2023_441,Porto,185.0,,154.0,172,189,,200.0,,,,,,,,,,,,,,,,,,,
2023_442,Lisboa,138.0,145.0,125.0,148,152,,,,,,,,,,,,,,,,,,,,,
2023_443,Lisboa,,,,149,157,,,,146.0,138.0,,,,,,,,,,,,,,,,
2023_444,Lisboa,,,,175,175,,,,,175.0,136.0,,,,,,,,,,,,,,,
2023_445,Coimbra,139.0,135.0,126.0,136,148,,,,,,,,,,,,,,,,,,,,,
2023_446,Braga,168.0,149.0,146.0,151,164,,,,,,,,,,,,,,,,,,,,,
2023_447,Outro,,,,147,157,,,,,139.0,,,,,167.0,,,,,,,,,,,
2023_448,Lisboa,,,,168,178,,,,,178.0,160.0,,,,,,,,,,,,,,,
2023_449,Braga,196.0,,152.0,168,188,,200.0,,,,,,,,,,,,,,,,,,,
2023_450,Lisboa,136.0,129.0,116.0,129,131,,,,,,,,,,,,,,,,,,,,,
2023_451,Lisboa,185.0,166.0,153.0,151,173,,,,,,,,,,,,,,,,,,,,,
2023_452,Outro,,,,130,136,,,,126.0,115.0,,,,,,,,,,,,,,,,
2023_453,Outro,179.0,,,188,181,,,168.0,,,145.0,,,,,,,,,,,,,,,
2023_454,Lisboa,142.0,128.0,126.0,129,150,,,,,,,,,,,,,,,,,,,,,
2023_455,Porto,,,,127,133,141.0,95.0,,,,,,,,,,,,,,,,,,,
2023_456,Porto,,,,125,136,146.0,,,,,,116.0,,,,,,,,,,,,,,
2023_457,Lisboa,158.0,137.0,126.0,147,151,,,,,,,,,,,,,,,,,,,,,
2023_458,Outro,200.0,199.0,199.0,198,200,,,,,,,,,,,,,,,,,,,,,
2023_459,Outro,163.0,,,156,177,,,164.0,167.0,,,,,,,,,,,,,,,,,
2023_460,Outro,109.0,102.0,112.0,126,125,,,,,,,,,,,,,,,,,,,,,
2023_461,Porto,125.0,,136.0,130,142,,127.0,,,,,,,,,,,,,,,,,,,
2023_462,Porto,188.0,174.0,139.0,149,187,,,,,,,,,,,,,,,,,,,,,
2023_463,Braga,165.0,151.0,136.0,148,165,,,,,,,,,,,,,,,,,,,,,
2023_464,Porto,103.0,106.0,96.0,112,118,,,,,,,,,,,,,,,,,,,,,
2023_465,Lisboa,200.0,,,198,200,,,192.0,,,171.0,,,,,,,,,,,,,,,
2023_466,Lisboa,150.0,131.0,120.0,145,145,,,,,,,,,,,,,,,,,,,,,
2023_467,Porto,145.0,140.0,126.0,150,156,,,,,,,,,,,,,,,,,,,,,
2023_468,Lisboa,109.0,123.0,118.0,131,134,,,,,,,,,,,,,,,,,,,,,
2023_469,Porto,163.0,141.0,145.0,157,169,,,,,,,,,,,,,,,,,,,,,
2023_470,Outro,185.0,,,165,188,,,179.0,163.0,,,,,,,,,,,,,,,,,
2023_471,Outro,179.0,,185.0,163,200,,197.0,,,,,,,,,,,,,,,,,,,
2023_472,Setúbal,,,,130,149,,,,,135.0,124.0,,,,,,,,,,,,,,,
2023_473,Coimbra,,,,160,181,,,,,169.0,,,178.0,,,,,,,,,,,,,
2023_474,Leiria,106.0,103.0,111.0,117,122,,,,,,,,,,,,,,,,,,,,,
2023_475,Porto,,,,198,200,,,,184.0,198.0,,,,,,,,,,,,,,,,
2023_476,Outro,136.0,,,137,151,,,158.0,,,126.0,,,,,,,,,,,,,,,
2023_477,Lisboa,195.0,,164.0,198,200,,196.0,,,,,,,,,,,,,,,,,,,
2023_478,Porto,,,,161,185,,,,,156.0,,,175.0,,,,,,,,,,,,,
2023_479,Braga,134.0,112.0,124.0,127,131,,,116.0,,,,,,,,,,,,,,,,,,
2023_480,Outro,141.0,,,138,150,,,147.0,,,115.0,,,,,,,,,,,,,,,
2023_481,Outro,,,,121,129,,,,115.0,111.0,,,,,,,,,,,,,,,,
2023_482,Porto,131.0,138.0,121.0,136,148,,,,,,,,,,,,,,,,,,,,,
2023_483,Braga,77.0,97.0,104.0,124,119,,,,,,,,,,,,,,,,,,,,,
2023_484,Coimbra,,,,115,125,,,,,112.0,,,105.0,,,,,,,,,,,,,
2023_485,Setúbal,162.0,157.0,136.0,148,158,,,,,,,,,,,,,,,,,,,,,
2023_486,Setúbal,155.0,136.0,140.0,149,162,,,,,,,,,,,,,,,,,,,,,
2023_487,Lisboa,156.0,,,152,163,,,155.0,,,138.0,,,,,,,,,,,,,,,
2023_488,Lisboa,121.0,,121.0,135,127,,97.0,,,,,,,,,,,,,,,,,,,
2023_489,Porto,200.0,,178.0,175,200,,189.0,,,,,,,,,,,,,,,,,,,
2023_490,Outro,,,,140,170,,,,,150.0,,,,,168.0,,,,,,,,,,,
2023_491,Lisboa,200.0,,,162,200,,,200.0,180.0,,,,,,,,,,,,,,,,,
2023_492,Porto,,,,198,200,,,,,170.0,,,,,200.0,,,,,,,,,,,
2023_493,Coimbra,175.0,,149.0,163,170,,165.0,,,,,,,,,,,,,,,,,,,
2023_494,Outro,80.0,,,110,114,,,96.0,109.0,,,,,,,,,,,,,,,,,
2023_495,Lisboa,115.0,,,130,129,,,106.0,,,106.0,,,,,,,,,,,,,,,
2023_496,Lisboa,155.0,165.0,160.0,155,177,,,,,,,,,,,,,,,,,,,,,
2023_497,Coimbra,,,,172,174,,,,163.0,150.0,,,,,,,,,,,,,,,,
2023_498,Outro,65.0,85.0,95.0,106,101,,,,,,,,,,,,,,,,,,,,,
2023_499,Lisboa,72.0,,,111,106,,,97.0,105.0,,,,,,,,,,,,,,,,,
2023_500,Outro,172.0,,165.0,177,195,,196.0,,,,,,,,,,,,,,,,,,,
2023_501,Faro,153.0,144.0,143.0,146,159,,,,,,,,,,,,,,,,,,,,,
2023_502,Outro,115.0,,109.0,125,122,,73.0,,,,,,,,,,,,,,,,,,,
2023_503,Porto,,,,115,128,123.0,,,,,,94.0,,,,,,,,,,,,,,
2023_504,Outro,126.0,131.0,126.0,142,155,,,,,,,,,,,,,,,,,,,,,
2023_505,Lisboa,107.0,109.0,98.0,119,119,,,,,,,,,,,,,,,,,,,,,
2023_506,Lisboa,125.0,,,128,127,,,118.0,,,104.0,,,,,,,,,,,,,,,
2023_507,Lisboa,,,,198,200,,,,,198.0,,,200.0,,,,,,,,,,,,,
2023_508,Outro,178.0,,,156,177,,,172.0,,,137.0,,,,,,,,,,,,,,,
2023_509,Braga,,,,131,136,149.0,96.0,,,,,,,,,,,,,,,,,,,
2023_510,Porto,200.0,199.0,199.0,175,200,,,,,,,,,,,,,,,,,,,,,
2023_511,Porto,126.0,,,140,146,,,149.0,,,120.0,,,,,,,,,,,,,,,
2023_512,Braga,,,,128,138,144.0,,,,,,108.0,,,,,,,,,,,,,,
2023_513,Lisboa,,,,143,159,,,,,132.0,,,,,169.0,,,,,,,,,,,
2023_514,Lisboa,,,,129,131,,,,,112.0,,,110.0,,,,,,,,,,,,,
2023_515,Coimbra,,,,148,166,,,,,162.0,,,150.0,,,,,,175.0,,,,,,,
2023_516,Setúbal,162.0,160.0,165.0,156,179,,,,,,,,,,,,,,,,,,,,,
2023_517,Setúbal,,,,147,145,,,,,126.0,,,118.0,,,,,,,,,,,,,
2023_518,Lisboa,,,,153,160,,,,,141.0,,,161.0,,,,,,,,,,,,,
2023_519,Coimbra,155.0,136.0,141.0,145,150,,,,,,,,,,,,,,,,,,,,,
2023_520,Setúbal,,,,139,144,151.0,,,,,,110.0,,,,,,,,,,,,,,
2023_521,Setúbal,149.0,135.0,145.0,159,162,,,,,,,,,,,,,,,,,,,,,
2023_522,Lisboa,,,,135,143,,,,120.0,129.0,,,,,,,,,,,,,,,,
2023_523,Outro,196.0,199.0,181.0,167,200,,,,,,,,,,,,,,,,,,,,,
2023_524,Outro,,,,116,116,118.0,,,,,,83.0,,,,,,,,,,,,,,
2023_525,Lisboa,103.0,102.0,106.0,110,116,,,,,,,,,,,,,,,,,,,,,
2023_526,Outro,,,,105,113,,,,,95.0,,,97.0,,,,,,,,,,,,,
2023_527,Porto,,,,135,147,,,,,136.0,,,117.0,,,,,,,,,,,,,
2023_528,Setúbal,,,,126,121,136.0,75.0,,,,,,,,,,,,,,,,,,,
2023_529,Setúbal,105.0,,109.0,127,122,,100.0,,,,,,,,,,,,,,,,,,,
2023_530,Outro,,,,156,183,,,,175.0,172.0,,,,,,,,,,,,,,,,
2023_531,Faro,,,,162,176,,,,,151.0,132.0,,,,,,,,,,,,,,,
2023_532,Leiria,157.0,,131.0,145,158,,148.0,,,,,,,,,,,,,,,,,,,
2023_533,Porto,116.0,,114.0,138,131,,95.0,,,,,,,,,,,,,,,,,,,
2023_534,Leiria,187.0,185.0,176.0,198,200,,,,,,,,,,,,,,,,,,,,,
2023_535,Outro,191.0,176.0,199.0,198,200,,,,,,,,,,,,,,,,,,,,,
2023_536,Outro,179.0,199.0,163.0,181,198,,,,,,,,,,,,,,,,,,,,,
2023_537,Porto,,,,109,121,121.0,,,,,,88.0,,,,,,,,,,,,,,
2023_538,Outro,,,,152,166,,,,,150.0,,,,,168.0,,,,,,,,,,,
2023_539,Lisboa,,,,126,138,,,,,115.0,,,105.0,,,,,,,,,,,,,
2023_540,Faro,106.0,125.0,106.0,123,133,,,,,,,,,,,,,,,,,,,,,
2023_541,Lisboa,,,,117,122,,,,104.0,86.0,,,,,,,,,,,,,,,,
2023_542,Braga,,,,141,161,,,,,127.0,,,,,159.0,,,,,,,,,,,
2023_543,Setúbal,,,,198,193,,,,,167.0,172.0,,,,,,,,,,,,,,,
2023_544,Outro,169.0,146.0,144.0,159,172,,,,,,,,,,,,,,,,,,,,,
2023_545,Porto,119.0,,,135,138,,,130.0,,,119.0,,,,,,,,,,,,,,,
2023_546,Setúbal,,,,155,172,,,,,146.0,,,,,173.0,,,,,,,,,,,
2023_547,Lisboa,,,,129,135,,,,,129.0,118.0,,,,,,,,,,,,,,,
2023_548,Porto,,,,171,192,,,,,198.0,,,170.0,,,,,,,,,,,,,
2023_549,Faro,200.0,165.0,189.0,198,199,,,,,,,,,,,,,,,,,,,,,
2023_550,Lisboa,,,,161,171,,,,,166.0,140.0,,,,,,,,,,,,,,,
2023_551,Lisboa,,,,127,134,,,,,125.0,106.0,,,,,,,,,,,,,,,
2023_552,Outro,170.0,132.0,142.0,146,166,,,,,,,,,,,,,,,,,,,,,
2023_553,Braga,,,,170,185,,,,,160.0,,,176.0,,,,,,,,,,,,,
2023_554,Setúbal,,,,153,173,,,,188.0,147.0,,,,,,,,,,,,,,,,
2023_555,Porto,,,,131,152,,,,,138.0,,,129.0,,,,,,,,,,,,,
2023_556,Porto,,,,156,193,186.0,181.0,,,,,,,,,,,,,,,,,,,
2023_557,Lisboa,,,,172,174,170.0,,,,,,140.0,,,,,,,,,,,,,,
2023_558,Leiria,,,,120,122,,,,,115.0,99.0,,,,,,,,,,,,,,,
2023_559,Outro,155.0,132.0,135.0,140,151,,,,,,,,,,,,,,,,,,,,,
2023_560,Porto,,,,136,149,,,,,132.0,,,135.0,,,,,,,,,,,,,
2023_561,Outro,121.0,,120.0,142,136,,118.0,,,,,,,,,,,,,,,,,,,
2023_562,Outro,,,,140,148,,,,,126.0,,,,,156.0,,,,,,,,,,,
2023_563,Lisboa,148.0,125.0,116.0,130,149,,,,,,,,,,,,,,,,,,,,,
2023_564,Outro,,,,135,146,,,,128.0,110.0,,,,,,,,,,,,,,,,
2023_565,Lisboa,,,,155,167,,,,,139.0,,,,,169.0,,,,,,,,,,,
2023_566,Lisboa,179.0,,,151,167,,,155.0,,,131.0,,,,,,,,,,,,,,,
2023_567,Setúbal,,,,175,195,,,,,181.0,,,,,176.0,,,,,,,,,,,
2023_568,Lisboa,,,,147,162,,,,,126.0,,,,,158.0,,,,,,,,,,,
2023_569,Coimbra,170.0,156.0,145.0,158,175,,,,,,,,,,,,182.0,,,,,,,,,
2023_570,Coimbra,120.0,130.0,115.0,136,137,,,,,,,,,,,,,,,,,,,,,
2023_571,Lisboa,,,,152,158,,,,,157.0,135.0,,,,,,,,,,,,,,,
2023_572,Braga,165.0,135.0,126.0,149,160,,,,,,,,,,,,,,,,,,,,,
2023_573,Braga,158.0,146.0,143.0,149,161,,,,,,,,,,,,,,,,,,,,,
2023_574,Porto,187.0,176.0,162.0,198,199,,,,,,,,,,,,,,,,,,,,,
2023_575,Lisboa,,,,114,132,,,,110.0,108.0,,,,,,,,,,,,,,,,
2023_576,Outro,162.0,,,152,157,,,149.0,,,136.0,,,,,,,,,,,,,,,
2023_577,Porto,200.0,,,187,200,,,175.0,,,178.0,,,,,,,,,,,,,,,
2023_578,Lisboa,,,,185,190,,,,200.0,157.0,,,,,,,,,,,,,,,,
2023_579,Lisboa,107.0,,,127,131,,,137.0,137.0,,,,,,,,,,,,,,,,,
2023_580,Braga,,,,120,122,,,,,115.0,110.0,,,,,,,,,,,,,,,
2023_581,Outro,,,,140,151,,,,140.0,141.0,,,,,,,,,,,,,,,,
2023_582,Outro,191.0,179.0,149.0,159,180,,,,,,,,,,,,,,,,,,,,,
2023_583,Porto,,,,180,195,,,,,171.0,,,,,182.0,,,,,,,,,,,
2023_584,Porto,,,,158,180,159.0,171.0,,,,,,,,,,,,,,,,,,,
2023_585,Outro,157.0,,,147,168,,,157.0,139.0,,,,,,,,,,,,,,,,,
2023_586,Coimbra,177.0,,,154,170,,,167.0,,,140.0,,,,,,,,,,,,,,,
2023_587,Lisboa,173.0,,,160,179,,,166.0,,,152.0,,,,,,,,,,,,,,,
2023_588,Lisboa,196.0,157.0,162.0,155,182,,,,,,,,,,,,,,,,,,,,,
2023_589,Porto,,,,131,131,,,,,111.0,,,109.0,,,,,,,,,,,,,
2023_590,Lisboa,137.0,119.0,113.0,129,134,,,,,,,,,,,,,,,,,,,,,
2023_591,Lisboa,109.0,,,124,129,,,114.0,122.0,,,,,,,,,,,,,,,,,
2023_592,Porto,,,,115,122,,,,105.0,108.0,,,,,,,,,,,,,,,,
2023_593,Lisboa,149.0,146.0,132.0,153,155,,,,,,,,,,,,,,,,,,,,,
2023_594,Lisboa,2.0,36.0,65.0,96,100,,,,,,,,,,,,,,,,,,,,,
2023_595,Lisboa,200.0,177.0,199.0,175,200,,,,,,,,,,,,,,,,,,,,,
2023_596,Coimbra,67.0,91.0,99.0,118,111,,,,,,,,,,,,,,,,,,,,,
